"train/epoch","20250524-191100-clumsy-tern-70 - _step","20250524-191100-clumsy-tern-70 - _step__MIN","20250524-191100-clumsy-tern-70 - _step__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/confident_correct__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/ambiguous__MAX","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect__MIN","20250524-191100-clumsy-tern-70 - eval/prefs/confident_incorrect__MAX","20250522-143316-indecisive-worm-398 - _step","20250522-143316-indecisive-worm-398 - _step__MIN","20250522-143316-indecisive-worm-398 - _step__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/confident_correct__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/ambiguous__MAX","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect__MIN","20250522-143316-indecisive-worm-398 - eval/prefs/confident_incorrect__MAX","20250522-093557-glamorous-mink-111 - _step","20250522-093557-glamorous-mink-111 - _step__MIN","20250522-093557-glamorous-mink-111 - _step__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/confident_correct__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/ambiguous__MAX","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect__MIN","20250522-093557-glamorous-mink-111 - eval/prefs/confident_incorrect__MAX","20250520-205242-sincere-goose-909 - _step","20250520-205242-sincere-goose-909 - _step__MIN","20250520-205242-sincere-goose-909 - _step__MAX","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct__MIN","20250520-205242-sincere-goose-909 - eval/prefs/confident_correct__MAX","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous__MIN","20250520-205242-sincere-goose-909 - eval/prefs/ambiguous__MAX","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect__MIN","20250520-205242-sincere-goose-909 - eval/prefs/confident_incorrect__MAX"
"1.807415036045314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1062","1062","1062","0.3203125","0.3203125","0.3203125","0.58203125","0.58203125","0.58203125","0.09765625","0.09765625","0.09765625"
"1.847579814624099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1084","1084","1084","0.296875","0.296875","0.296875","0.625","0.625","0.625","0.078125","0.078125","0.078125"
"1.8877445932028838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105","1105","1105","0.390625","0.390625","0.390625","0.53125","0.53125","0.53125","0.078125","0.078125","0.078125"
"1.9279093717816684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1127","1127","1127","0.359375","0.359375","0.359375","0.5625","0.5625","0.5625","0.078125","0.078125","0.078125"
"1.968074150360453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1148","1148","1148","0.38671875","0.38671875","0.38671875","0.53515625","0.53515625","0.53515625","0.078125","0.078125","0.078125"
"2.008238928939238","","","","","","","","","","","","","","","","","","","","","","","","","5","5","5","0.29296875","0.29296875","0.29296875","0.62109375","0.62109375","0.62109375","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.048403707518023","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","0.3671875","0.3671875","0.3671875","0.546875","0.546875","0.546875","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.0885684860968072","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","0.36328125","0.36328125","0.36328125","0.5703125","0.5703125","0.5703125","0.06640625","0.06640625","0.06640625","","","","","","","","","","","",""
"2.128733264675592","","","","","","","","","","","","","","","","","","","","","","","","","69","69","69","0.4140625","0.4140625","0.4140625","0.5078125","0.5078125","0.5078125","0.078125","0.078125","0.078125","","","","","","","","","","","",""
"2.168898043254377","","","","","","","","","","","","","","","","","","","","","","","","","91","91","91","0.33984375","0.33984375","0.33984375","0.57421875","0.57421875","0.57421875","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.209062821833162","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","0.37109375","0.37109375","0.37109375","0.54296875","0.54296875","0.54296875","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.2492276004119462","","","","","","","","","","","","","","","","","","","","","","","","","134","134","134","0.390625","0.390625","0.390625","0.54296875","0.54296875","0.54296875","0.06640625","0.06640625","0.06640625","","","","","","","","","","","",""
"2.289392378990731","","","","","","","","","","","","","","","","","","","","","","","","","155","155","155","0.4609375","0.4609375","0.4609375","0.484375","0.484375","0.484375","0.0546875","0.0546875","0.0546875","","","","","","","","","","","",""
"2.329557157569516","","","","","","","","","","","","","","","","","","","","","","","","","177","177","177","0.38671875","0.38671875","0.38671875","0.5234375","0.5234375","0.5234375","0.08984375","0.08984375","0.08984375","","","","","","","","","","","",""
"2.369721936148301","","","","","","","","","","","","","","","","","","","","","","","","","198","198","198","0.38671875","0.38671875","0.38671875","0.52734375","0.52734375","0.52734375","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.4098867147270857","","","","","","","","","","","","","","","","","","","","","","","","","220","220","220","0.3515625","0.3515625","0.3515625","0.5625","0.5625","0.5625","0.0859375","0.0859375","0.0859375","","","","","","","","","","","",""
"2.45005149330587","","","","","","","","","","","","","","","","","","","","","","","","","241","241","241","0.44140625","0.44140625","0.44140625","0.4921875","0.4921875","0.4921875","0.06640625","0.06640625","0.06640625","","","","","","","","","","","",""
"2.490216271884655","","","","","","","","","","","","","","","","","","","","","","","","","263","263","263","0.38671875","0.38671875","0.38671875","0.5546875","0.5546875","0.5546875","0.05859375","0.05859375","0.05859375","","","","","","","","","","","",""
"2.53038105046344","","","","","","","","","","","","","","","","","","","","","","","","","284","284","284","0.3828125","0.3828125","0.3828125","0.53515625","0.53515625","0.53515625","0.08203125","0.08203125","0.08203125","","","","","","","","","","","",""
"2.5705458290422243","","","","","","","","","","","","","","","","","","","","","","","","","306","306","306","0.41796875","0.41796875","0.41796875","0.515625","0.515625","0.515625","0.06640625","0.06640625","0.06640625","","","","","","","","","","","",""
"2.610710607621009","","","","","","","","","","","","","","","","","","","","","","","","","327","327","327","0.37109375","0.37109375","0.37109375","0.5625","0.5625","0.5625","0.06640625","0.06640625","0.06640625","","","","","","","","","","","",""
"2.650875386199794","","","","","","","","","","","","","","","","","","","","","","","","","349","349","349","0.3828125","0.3828125","0.3828125","0.53515625","0.53515625","0.53515625","0.08203125","0.08203125","0.08203125","","","","","","","","","","","",""
"2.691040164778579","","","","","","","","","","","","","","","","","","","","","","","","","370","370","370","0.4921875","0.4921875","0.4921875","0.4453125","0.4453125","0.4453125","0.0625","0.0625","0.0625","","","","","","","","","","","",""
